,Feature,importance
584,584,7.5149546e-05
585,585,8.395663e-05
586,586,8.597138e-05
587,587,7.529698e-05
588,588,1.9283843e-05
589,589,0.0003953306
590,590,0.00013185281
591,591,0.00020460213
592,592,5.27575e-05
593,593,8.508331e-05
594,594,5.9535396e-05
595,595,4.910291e-05
596,596,1.1515756e-05
597,597,0.0005727814
598,598,5.818365e-05
599,599,8.729612e-05
600,600,0.00013497366
601,601,7.3701794e-06
602,602,0.00011002408
603,603,9.805348e-05
604,604,4.2811134e-05
605,605,7.1861855e-06
606,606,0.0002591526
607,607,0.00011558422
608,608,0.00017627918
609,609,3.7379443e-05
610,610,7.782626e-05
611,611,0.00045938912
612,612,6.660835e-05
613,613,3.4234916e-05
614,614,9.4626856e-05
615,615,1.0002698e-05
616,616,1.0962648e-06
617,617,9.013782e-05
618,618,0.00014218227
619,619,7.2129464e-05
620,620,2.9534285e-05
621,621,0.0
622,622,0.0
623,623,0.0
624,624,0.0
625,625,0.0
626,626,0.0
627,627,0.0
628,628,0.0
629,629,0.0
630,630,0.0
631,631,0.0
632,632,0.0
633,633,0.0
634,634,0.0
635,635,0.0
636,636,0.0
637,637,0.0
638,638,0.0
639,639,0.0
640,640,0.0
641,641,0.0
642,642,0.0
643,643,0.0
644,644,0.0
645,645,0.0
646,646,0.0
647,647,0.0
